Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2995365854,68.7638536585,69.146097561,69.4577073171,69.7082195122,69.9056341463,70.0565365854,70.1611219512,70.2230731707,70.2475609756,70.2352195122,70.1826341463,70.0908536585,69.9629268293,69.8088536585,69.6346341463,69.4461707317,69.2534390244,69.070902439,68.9151219512,68.8178292683,68.8108292683,68.9012439024,69.0774878049,69.3173414634,69.5747804878,69.7912439024,70.4951219512,70.4975609756,70.5390243902,70.0975609756,69.2980487805,68.7709756098,68.1307317073,67.5412195122,66.7419512195,67.0224390244,67.5763414634,68.3748780488,67.9809756098,67.6756097561,67.8370731707,68.2756097561,68.2107317073,68.1853658537,67.9568292683,68.0775609756,68.222195122,68.2514634146,69.19,70.2653658537,70.8092682927,70.9441463415,71.1595121951,71.1865853659,71.1895121951,71.4763414634,71.7809756098,71.5826829268,
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.3490137886,49.8643820263,50.5140041048,51.3507411652,52.407683931,53.6280431746,54.9278131321,56.2294222704,57.4593527079,58.5569140644,59.5446378857,60.3871722471,61.114439796,61.7934447658,62.4257094813,62.9632032948,63.4867534131,63.9655278924,64.4098619096,64.7882942785,65.161005835,65.517611586,65.8770101531,66.1820974095,66.4586495394,66.8025574143,67.2033237218,67.4713673834,67.7146253696,67.9145612456,68.0997416022,68.2766429837,68.3517980724,68.415454054,68.5905523208,68.8259240981,69.1356610533,69.4495123114,69.723120988,69.9281624624,70.1779409415,70.4449162157,70.6998229361,70.9653022881,71.2582130152,71.5256295849,71.8623138105,72.1830050779,72.4794934524,72.8035771799,73.0902890734,73.4223059196,73.7306254694,74.0384688406,74.3191878296,74.5972439251,74.8583835327,75.1184954802,75.3289772104,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.783,68.007,68.198,68.347,68.455,68.521,68.554,68.567,68.575,68.588,68.616,68.664,68.732,68.823,68.941,69.089,69.271,69.484,69.723,69.983,70.256,70.536,70.814,71.085,71.343,71.583,71.804,72.008,72.201,72.386,72.569,72.757,72.955,73.166,73.388,73.62,73.854,74.086,74.309,74.523,74.731,74.939,75.152,75.373,75.599,75.826,76.046,76.251,76.437,76.603,76.75,76.882,77.004,77.124,77.244,77.369,77.498,77.632,77.77,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.7707317073,70.2707317073,70.1195121951,69.9170731707,70.1658536585,70.2146341463,70.212195122,70.5609756098,69.9512195122,70.5073170732,70.8073170732,71.1073170732,71.156097561,71.356097561,71.956097561,72.6048780488,72.856097561,73.256097561,73.356097561,73.8048780488,73.6097560976,74.0097560976,74.3609756098,74.4634146341,74.5634146341,74.5634146341,74.6146341463,74.7658536585,74.7658536585,75.0170731707,75.2146341463,75.3658536585,75.6170731707,75.4195121951,75.6195121951,75.6219512195,76.0268292683,76.4292682927,76.5804878049,76.5829268293,76.6365853659,76.8365853659,76.9365853659,77.0365853659,77.487804878,77.487804878,77.687804878,77.987804878,78.0390243902,78.3902439024,78.5414634146,78.6414634146,78.7414634146,78.7414634146,78.8414634146,78.6902439024,78.5390243902,78.5390243902,78.5390243902,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.835,59.21,59.589,59.969,60.348,60.723,61.089,61.442,61.779,62.097,62.392,62.66,62.903,63.125,63.332,63.53,63.729,63.934,64.152,64.385,64.637,64.914,65.206,65.504,65.796,66.059,66.27,66.416,66.495,66.512,66.481,66.424,66.368,66.336,66.343,66.396,66.494,66.626,66.782,66.959,67.156,67.374,67.613,67.868,68.135,68.407,68.676,68.939,69.193,69.435,69.672,69.91,70.155,70.41,70.671,70.928,71.171,71.388,71.573,
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.26,59.891,60.474,61.006,61.488,61.924,62.318,62.682,63.026,63.36,63.691,64.026,64.365,64.711,65.069,65.445,65.844,66.263,66.698,67.143,67.59,68.031,68.456,68.856,69.223,69.551,69.835,70.078,70.283,70.451,70.58,70.669,70.723,70.748,70.752,70.745,70.736,70.731,70.738,70.762,70.809,70.882,70.977,71.087,71.208,71.331,71.449,71.554,71.643,71.716,71.776,71.827,71.879,71.939,72.01,72.095,72.193,72.3,72.415,
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.831,60.377,60.907,61.422,61.923,62.416,62.91,63.409,63.916,64.427,64.935,65.428,65.896,66.331,66.729,67.092,67.42,67.723,68.009,68.281,68.542,68.795,69.038,69.272,69.497,69.715,69.923,70.123,70.312,70.491,70.658,70.811,70.951,71.079,71.2,71.321,71.451,71.596,71.756,71.93,72.112,72.294,72.466,72.618,72.746,72.852,72.938,73.01,73.071,73.116,73.134,73.11,73.037,72.918,72.762,72.584,72.405,72.246,72.128,
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.2248536585,66.4879756098,66.741097561,66.9962195122,67.2603658537,67.5405121951,67.8351219512,68.138195122,68.4427317073,68.7482195122,69.051195122,69.3511463415,69.6466097561,69.9355853659,70.2175853659,70.4900731707,70.7505365854,70.9999268293,71.2392439024,71.4709756098,71.7001219512,71.9307073171,72.1662439024,72.4102439024,72.6622195122,72.9221707317,73.1870487805,73.4538536585,73.7175853659,73.9782439024,74.2358536585,74.4919512195,74.7470487805,75.0026585366,75.2572926829,75.5099268293,75.7590243902,76.0025365854,76.2369756098,76.4618536585,76.6195121951,77.6731707317,77.6219512195,77.5731707317,77.8731707317,77.4219512195,78.4756097561,76.8609756098,77.2634146341,77.6146341463,77.9658536585,78.4170731707,78.6682926829,78.8682926829,78.9682926829,79.1682926829,79.2682926829,79.4195121951,79.5682926829,
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.039,59.72,60.387,61.02,61.581,61.963,62.037,61.767,61.186,60.383,59.563,58.98,58.826,59.203,60.112,61.446,63.01,64.547,65.859,66.865,67.542,67.942,68.203,68.439,68.688,68.972,69.293,69.624,69.943,70.252,70.551,70.842,71.124,71.399,71.666,71.923,72.168,72.399,72.617,72.824,73.025,73.228,73.438,73.654,73.875,74.092,74.295,74.474,74.625,74.745,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241,75.317,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.975,49.498,50.031,50.576,51.131,51.694,52.259,52.819,53.372,53.915,54.451,54.981,55.51,56.043,56.582,57.128,57.684,58.249,58.819,59.391,59.961,60.528,61.087,61.632,62.158,62.659,63.131,63.574,63.986,64.368,64.721,65.047,65.349,65.633,65.903,66.162,66.414,66.66,66.899,67.134,67.363,67.583,67.793,67.99,68.176,68.35,68.515,68.672,68.824,68.974,69.123,69.272,69.421,69.57,69.719,69.869,70.021,70.172,70.323,
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.5783665642,53.0795428615,53.4967984764,54.0220242617,54.6919227464,55.3511099358,56.0826177185,56.7873248903,57.3864764717,57.9956681719,58.5831862141,59.1104608997,59.5965088366,60.0451206211,60.5406639243,60.9867299281,61.4087899134,61.8326344701,62.1933744322,62.5554088981,62.8416697506,63.1825051379,63.508916545,63.7570213438,64.0215448259,64.2790529381,64.5797331184,64.8308622374,65.0348734226,65.2473929361,65.433407106,65.6194665542,65.7705534562,65.8876310259,66.0895466803,66.2781694722,66.5598345645,66.8446447687,67.0868314976,67.2931461246,67.5492493889,67.8217974769,68.0704189583,68.3269805436,68.6523317451,68.9203039999,69.2624024133,69.5920508518,69.899269794,70.2465385233,70.5561596416,70.8840683845,71.1716501208,71.4621532676,71.7422791196,71.9474029185,72.1807583762,72.385575316,72.5632744813,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.902,57.188,57.472,57.756,58.045,58.34,58.642,58.951,59.266,59.589,59.919,60.256,60.599,60.948,61.301,61.661,62.031,62.41,62.796,63.184,63.567,63.937,64.289,64.617,64.92,65.194,65.443,65.67,65.883,66.085,66.281,66.47,66.655,66.842,67.037,67.249,67.491,67.764,68.067,68.399,68.748,69.103,69.451,69.781,70.089,70.374,70.642,70.901,71.158,71.412,71.663,71.906,72.136,72.351,72.549,72.73,72.895,73.046,73.187,
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,65.8975609756,66.1975609756,66.3975609756,66.5975609756,66.7975609756,66.9975609756,67.1975609756,67.3975609756,67.5487804878,67.7487804878,67.9487804878,68.1,68.2487804878,68.4,68.5512195122,68.7,68.8512195122,68.9512195122,66.9512195122,67.9512195122,67.9975609756,67.943902439,68.1951219512,68.4463414634,68.6951219512,68.9463414634,69.1975609756,69.3975609756,69.6487804878,69.9,70.1487804878,70.4975609756,70.7975609756,71.0975609756,71.3463414634,71.6463414634,71.9463414634,72.1951219512,
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,29.919,30.163,30.5,30.943,31.501,32.175,32.96,33.836,34.78,35.78,36.82,37.888,38.981,40.093,41.219,42.364,43.54,44.753,46,47.265,48.532,49.778,50.981,52.117,53.17,54.12,54.959,55.692,56.331,56.881,57.346,57.73,58.047,58.318,58.566,58.817,59.096,59.415,59.782,60.204,60.683,61.216,61.781,62.358,62.931,63.481,63.997,64.47,64.892,65.255,65.549,65.768,65.92,66.016,66.066,66.085,66.087,66.086,66.096,
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.406,48.777,49.142,49.509,49.888,50.284,50.705,51.148,51.615,52.106,52.62,53.157,53.713,54.281,54.856,55.428,55.99,56.538,57.071,57.59,58.107,58.637,59.191,59.766,60.353,60.946,61.54,62.109,62.619,63.035,63.307,63.384,63.247,62.894,62.331,61.561,60.595,59.489,58.315,57.144,56.048,55.089,54.31,53.749,53.444,53.447,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857,
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.687,47.084,47.446,47.772,48.068,48.351,48.643,48.96,49.313,49.7,50.114,50.542,50.961,51.351,51.7,51.999,52.247,52.449,52.607,52.722,52.802,52.863,52.905,52.915,52.87,52.72,52.402,51.888,51.173,50.282,49.249,48.125,46.987,45.919,44.983,44.242,43.735,43.461,43.413,43.594,44,44.615,45.4,46.322,47.354,48.496,49.757,51.134,52.606,54.13,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51,
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.019,53.483,53.946,54.403,54.849,55.274,55.671,56.034,56.362,56.656,56.913,57.135,57.329,57.509,57.688,57.892,58.15,58.47,58.85,59.274,59.731,60.203,60.65,61.025,61.28,61.356,61.199,60.792,60.136,59.235,58.1,56.749,55.243,53.653,52.044,50.48,49.009,47.661,46.466,45.461,44.649,44.01,43.523,43.195,43.065,43.241,43.853,44.947,46.504,48.449,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812,61.195,
